Gene,ID	Locus,Tag	Gene,Product,Name	Genome,ID	Genome,Name	Batch1	
3300037454,assembled,Ga0373625_0001291_39677_41368	Ga0373625_0001291_39677_41368	hypothetical,protein	3300037454	Bovine,rumen,microbial,communities,from,tropical,cattle,in,Woodstock,,Queensland,,Australia,-,Gonzalo_011,(*),(MER-FS),(assembled)	1	
3300038551,assembled,Ga0187858_100494464	Ga0187858_100494464	hypothetical,protein	3300038551	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_West_1,(*),(MER-FS),(assembled)	1	
3300037528,assembled,Ga0377222_026437_1239_2456	Ga0377222_026437_1239_2456	hypothetical,protein	3300037528	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_18_07-R3,(*),(MER-FS),(assembled)	1	
3300039098,assembled,Ga0116181_10287722	Ga0116181_10287722	hypothetical,protein	3300039098	Marine,sediment,microbial,communities,from,methane,seep,in,Hydrate,Ridge,North,,Pacific,Ocean,-,5579,(*),(MER-FS),(assembled)	1	
3300033170,assembled,Ga0134857_009167_1973_3433	Ga0134857_009167_1973_3433	hypothetical,protein	3300033170	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R1,(*),(MER-FS),(assembled)	1	
3300029822,assembled,Ga0392394_0026063_1141_2829	Ga0392394_0026063_1141_2829	hypothetical,protein	3300029822	Liquor,fermentation,pit,mud,microbial,communities,from,Chengdu,,China,-,Meta-7-3-30-T,(*),(MER-FS),(assembled)	1	
3300048048,assembled,Ga0256840_10070631	Ga0256840_10070631	hypothetical,protein	3300048048	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,N.F.S.T-18,(version,2),(*),(MER-FS),(assembled)	1	
3300039336,assembled,Ga0315285_100455372	Ga0315285_100455372	hypothetical,protein	3300039336	Human,fecal,microbial,communities,from,mother,in,Denmark,-,624_M,(*),(MER-FS),(assembled)	1	
3300056905,assembled,Ga0208460_100201484	Ga0208460_100201484	hypothetical,protein	3300056905	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F2L_60_62,(*),(MER-FS),(assembled)	1	
3300014638,assembled,Ga0527627_015079_874_2535	Ga0527627_015079_874_2535	hypothetical,protein	3300014638	Peatland,microbial,communities,from,MTU,Mesocosm,Facility,,Houghton,,MI,,USA,-,PEATcosm2014_Bin17_60_metaG,(*),(MER-FS),(assembled)	1	
3300019082,assembled,Ga0495400_012944_3_1295	Ga0495400_012944_3_1295	hypothetical,protein	3300019082	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_6_40,(*),(MER-FS),(assembled)	1	
3300018035,assembled,Ga0302239_10007869	Ga0302239_10007869	hypothetical,protein	3300018035	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_17_10,(*),(MER-FS),(assembled)	1	
3300052305,assembled,Ga0436663_0018890_1_1248	Ga0436663_0018890_1_1248	hypothetical,protein	3300052305	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,3.T.8_3.1,(*),(MER-FS),(assembled)	1	
3300026162,assembled,Ga0467084_037602_820_2124	Ga0467084_037602_820_2124	hypothetical,protein	3300026162	Activated,sludge,microbial,communities,from,lab.,scaled,anaerobic,digester,in,Belvaux,,Luxembourg,-,ACS0-21,(*),(MER-FS),(assembled)	1	
3300031952,assembled,Ga0334891_011802_2_1612	Ga0334891_011802_2_1612	hypothetical,protein	3300031952	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G13_40,(*),(MER-FS),(assembled)	1	
3300026158,assembled,Ga0393737_002785_1283_3004	Ga0393737_002785_1283_3004	hypothetical,protein	3300026158	Activated,sludge,microbial,communities,from,lab.,scaled,anaerobic,digester,in,Belvaux,,Luxembourg,-,ACS2-29,(*),(MER-FS),(assembled)	1	
3300033166,assembled,Ga0236245_10250652	Ga0236245_10250652	hypothetical,protein	3300033166	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_31_08-R3,(*),(MER-FS),(assembled)	1	
3300025307,assembled,Ga0134095_100002559	Ga0134095_100002559	hypothetical,protein	3300025307	Freshwater,microbial,communities,from,Powell,Lake,,British,Columbia,,Canada,to,study,Microbial,Dark,Matter,(Phase,II),-,PL_2010_150m,(SPAdes),(version,3),(*),(MER-FS),(assembled)	1	
3300030309,assembled,Ga0583563_0003842_1375_3213	Ga0583563_0003842_1375_3213	hypothetical,protein	3300030309	Human,feces,microbial,communities,from,adenoma,patient,in,Toronto,,Canada,-,MG100192,(*),(MER-FS),(assembled)	1	
3300050645,assembled,Ga0438315_0023492_2_1489	Ga0438315_0023492_2_1489	hypothetical,protein	3300050645	American,moose,rumen,microbial,community,from,Toronto,,Canada,-,MR-PH,msp,(*),(MER-FS),(assembled)	1	
3300033141,assembled,Draft_100040189	Draft_100040189	hypothetical,protein	3300033141	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Megamat,,Core,4486-22,,Meg22,,10-12,cm,(*),(MER-FS),(assembled)	1	
3300028832,assembled,Ga0527658_004346_2759_4465	Ga0527658_004346_2759_4465	hypothetical,protein	3300028832	Bovine,rumen,microbial,communities,from,tropical,cattle,in,Woodstock,,Queensland,,Australia,-,Gonzalo_01,(*),(MER-FS),(assembled)	1	
3300001096,assembled,Ga0395672_008777_6142_7818	Ga0395672_008777_6142_7818	hypothetical,protein	3300001096	Wastewater,bioreactor,microbial,communities,from,Singapore,-Terephthalate,degrading,community,TA,Sludge,(*),(MER-FS),(assembled)	1	
3300009673,assembled,IMNBL3_1000033524	IMNBL3_1000033524	hypothetical,protein	3300009673	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNNA7_MetaG,(*),(MER-FS),(assembled)	1	
3300009761,assembled,Ga0427947_000006_278996_280684	Ga0427947_000006_278996_280684	hypothetical,protein	3300009761	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Canada,-,AD_UKC129_MetaG,(*),(MER-FS),(assembled)	1	
3300026512,assembled,Ga0311296_16997732	Ga0311296_16997732	hypothetical,protein	3300026512	Hydrothermal,vent,microbial,communities,from,Guaymas,Basin,,Mexico,-,4559-240,(*),(MER-FS),(assembled)	1	
3300036947,assembled,Ga0214088_12645052	Ga0214088_12645052	hypothetical,protein	3300036947	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,AD1,52,III,(*),(MER-FS),(assembled)	1	
3300002701,assembled,Ga0499530_000469_7455_9134	Ga0499530_000469_7455_9134	hypothetical,protein	3300002701	Wastewater,microbial,communities,from,Syncrude,,Ft.,McMurray,,Alberta,-,Produced,water,sample,10PW,from,MHGC,oil,field,-,MHGC10PW,(*),(MER-FS),(assembled)	1	
3300009566,assembled,Ga0207873_10142701	Ga0207873_10142701	hypothetical,protein	3300009566	Methanogenic,o-xylene,degrading,microbial,communities,from,aquifer,solids,in,Pensacola,,Florida,-,enrichment,culture,X8-AB,(*),(MER-FS),(assembled)	1	
3300051621,assembled,Ga0376972_00221_8414_10093	Ga0376972_00221_8414_10093	hypothetical,protein	3300051621	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,3.M.8_9.2,(*),(MER-FS),(assembled)	1	
3300037047,assembled,Ga0209121_100426642	Ga0209121_100426642	hypothetical,protein	3300037047	Coal,bed,water,microbial,communities,from,the,Powder,River,Basin,,Montana,,United,States,-,T0FGP,(*),(MER-FS),(assembled)	1	
3300001865,assembled,Ga0395639_000164_68905_70581	Ga0395639_000164_68905_70581	hypothetical,protein	3300001865	Microbial,communities,from,bioreactor,(seeded,with,sewage,sludge),at,LBNL,,California,,USA,-,Biofuel,metagenome,5,(*),(MER-FS),(assembled)	1	
3300054096,assembled,Ga0436660_0038166_439_1719	Ga0436660_0038166_439_1719	hypothetical,protein	3300054096	Peatland,microbial,communities,from,MTU,Mesocosm,Facility,,Houghton,,MI,,USA,-,PEATcosm2014_Bin02_30_metaG,re-annotation,(*),(MER-FS),(assembled)	1	
3300045900,assembled,draft_1000047823	draft_1000047823	hypothetical,protein	3300045900	Hot,spring,sediment,microbial,communities,from,the,Seven,Mile,Hole,Area,,Yellowstone,National,Park,,WY,,United,States,-,MSUNE_MH_02,(*),(MER-FS),(assembled)	1	
3300038697,assembled,Ga0209629_1000052216	Ga0209629_1000052216	hypothetical,protein	3300038697	Marine,methane,seep,sediment,microbial,communities,from,Santa,Monica,Basin,,California,,USA,-,7142,(*),(MER-FS),(assembled)	1	
3300001487,assembled,Ga0506668_005462_537_2258	Ga0506668_005462_537_2258	hypothetical,protein	3300001487	Sheep,rumen,microbial,communities,from,New,Zealand,-,Rank36_high,(*),(MER-FS),(assembled)	1	
3300009687,assembled,Ga0568890_0101520_1158_2741	Ga0568890_0101520_1158_2741	hypothetical,protein	3300009687	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,USA,-,AD_UKC035_MetaG,(*),(MER-FS),(assembled)	1	
3300047180,assembled,Ga0526686_0053557_1303_3003	Ga0526686_0053557_1303_3003	hypothetical,protein	3300047180	Lake,sediment,microbial,communities,from,Stordalen,Mire,,Sweden,-,2015,IH-HC-7_7cm,(*),(MER-FS),(assembled)	1	
3300006439,assembled,Ga0134102_1000085143	Ga0134102_1000085143	hypothetical,protein	3300006439	Microbial,communities,from,pig,manure,storage,tank,from,Sherbrooke,,QC,,Canada,,enriched,culture,A10,(*),(MER-FS),(assembled)	1	
3300056973,assembled,Ga0310695_1000095253	Ga0310695_1000095253	hypothetical,protein	3300056973	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F1L_40_42,(*),(MER-FS),(assembled)	1	
3300010281,assembled,Ga0394157_0321625_2_1201	Ga0394157_0321625_2_1201	hypothetical,protein	3300010281	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,1_4_20_6_A1,metaG,(*),(MER-FS),(assembled)	1	
3300039249,assembled,Ga0268277_10098323	Ga0268277_10098323	hypothetical,protein	3300039249	Peat,soil,microbial,communities,from,Marcell,Experimental,Forest,,MN,,USA,-,P7_D5,(*),(MER-FS),(assembled)	1	
3300029565,assembled,Ga0392394_0314943_333_1685	Ga0392394_0314943_333_1685	hypothetical,protein	3300029565	Human,fecal,microbial,communities,from,Shanghai,Jiao,Tong,University,,China,-,SZAXPI022006-90,(*),(MER-FS),(assembled)	1	
3300049638,assembled,Ga0377187_002999_4362_6089	Ga0377187_002999_4362_6089	hypothetical,protein	3300049638	Mesophilic,digester,sludge,microbial,communities,from,biogas,plant,in,Geslau,,Bavaria,,Germany,-,PB25_MG_240817,(*),(MER-FS),(assembled)	1	
3300039098,assembled,Ga0208462_10003353	Ga0208462_10003353	hypothetical,protein	3300039098	Marine,sediment,microbial,communities,from,methane,seep,in,Hydrate,Ridge,North,,Pacific,Ocean,-,5579,(*),(MER-FS),(assembled)	1	
3300038455,assembled,Ga0187860_10017262	Ga0187860_10017262	hypothetical,protein	3300038455	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_East_2,(*),(MER-FS),(assembled)	1	
3300025496,assembled,Ga0272448_11516441	Ga0272448_11516441	hypothetical,protein	3300025496	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_13_40,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300051196,assembled,Ga0499519_000310_18964_20616	Ga0499519_000310_18964_20616	hypothetical,protein	3300051196	Soil,microbial,communities,from,wetlands,in,La,Gloria,,Bocas,del,Toro,,Panama,-,GF3C,(*),(MER-FS),(assembled)	1	
3300050186,assembled,Ga0134092_10065251	Ga0134092_10065251	hypothetical,protein	3300050186	Lab,enriched,KB-1,culture,virl,communities,from,University,of,Toronto,,Ontario,,Canada,-,TCE-MeOH,(*),(MER-FS),(assembled)	1	
3300002857,assembled,Ga0222639_10002286	Ga0222639_10002286	hypothetical,protein	3300002857	Wastewater,microbial,communities,from,Syncrude,,Ft.,McMurray,,Alberta,-,Tailing,Pond,Surface,TP_surface,(*),(MER-FS),(assembled)	1	
3300049784,assembled,Ga0334842_000893_38246_39922	Ga0334842_000893_38246_39922	hypothetical,protein	3300049784	Woodchip,biofilm,microbial,communities,from,lab,scale,WBR,in,Cornell,University,,Ithaca,,NY,,USA,-,rep3_drw_p2_w6,(*),(MER-FS),(assembled)	1	
3300036888,assembled,Ga0466711_247046_385_2040	Ga0466711_247046_385_2040	hypothetical,protein	3300036888	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,714,S1,20-24,(*),(MER-FS),(assembled)	1	
3300009664,assembled,Ga0123357_1000097919	Ga0123357_1000097919	hypothetical,protein	3300009664	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNHG2_MetaG,(*),(MER-FS),(assembled)	1	
3300033405,assembled,Ga0265294_102388121	Ga0265294_102388121	hypothetical,protein	3300033405	Lab,enriched,peat,soil,microbial,communities,from,McLean,,Ithaca,,NY,,United,States,-,MB29MY,(*),(MER-FS),(assembled)	1	
3300026364,assembled,JGI24730J26740_10212711	JGI24730J26740_10212711	hypothetical,protein	3300026364	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,P.F.S.T50,(*),(MER-FS),(assembled)	1	
3300026155,assembled,Ga0334895_100030175	Ga0334895_100030175	hypothetical,protein	3300026155	Activated,sludge,microbial,communities,from,lab.,scaled,anaerobic,digester,in,Belvaux,,Luxembourg,-,ACS2-11,(*),(MER-FS),(assembled)	1	
3300033178,assembled,Ga0568906_0067400_1316_3019	Ga0568906_0067400_1316_3019	hypothetical,protein	3300033178	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_31_05-R1,(*),(MER-FS),(assembled)	1	
3300034685,assembled,Ga0466715_396122_7875_9530	Ga0466715_396122_7875_9530	hypothetical,protein	3300034685	Fracking,water,microbial,communities,from,deep,shales,in,Oklahoma,,United,States,-,K-7-5,(*),(MER-FS),(assembled)	1	
3300028886,assembled,Ga0334893_100041227	Ga0334893_100041227	hypothetical,protein	3300028886	Bovine,rumen,microbial,communities,from,Lethbridge,,Alberta,,Canada,-,RJG_04,(*),(MER-FS),(assembled)	1	
3300032931,assembled,Ga0568899_0153585_1_1224	Ga0568899_0153585_1_1224	hypothetical,protein	3300032931	Sediment,microbial,communities,from,the,Mixedwood,Plains,Ecozone,,Canada,-,bottom,sediment,08-148,(*),(MER-FS),(assembled)	1	
3300009166,assembled,Ga0568923_0002129_17692_19440	Ga0568923_0002129_17692_19440	hypothetical,protein	3300009166	Freshwater,sediment,microbial,communities,from,Prairie,Pothole,Lake,near,Jamestown,,North,Dakota,,USA,-,PPLs,Lake,P8,Core,(1),Depth,10-12cm,May2015,(*),(MER-FS),(assembled)	1	
3300028914,assembled,Ga0527698_010522_170_1825	Ga0527698_010522_170_1825	hypothetical,protein	3300028914	Bovine,rumen,microbial,communities,from,tropical,cattle,in,Woodstock,,Queensland,,Australia,-,Gonzalo_03,(*),(MER-FS),(assembled)	1	
3300042261,assembled,Ga0209098_100075731	Ga0209098_100075731	hypothetical,protein	3300042261	Freshwater,microbial,communities,from,Lake,Yojoa,,Honduras,-,Yojoa_06_2019_Q_hypo,(Illumina-amplified),(*),(MER-FS),(assembled)	1	
3300038316,assembled,Ga0451576_0115527_616_2304	Ga0451576_0115527_616_2304	hypothetical,protein	3300038316	Liquor,fermentation,pit,mud,microbial,communities,from,Luzhou,,China,-,Meta-5-2-140-M,(*),(MER-FS),(assembled)	1	
3300009714,assembled,Ga0315289_100031881	Ga0315289_100031881	hypothetical,protein	3300009714	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNTR3_MetaG,(*),(MER-FS),(assembled)	1	
3300041961,assembled,Ga0583562_0028113_1_1473	Ga0583562_0028113_1_1473	hypothetical,protein	3300041961	Diffuse,hydrothermal,flow,volcanic,vent,microbial,communities,from,Axial,Seamount,,northeast,Pacific,ocean,-,Sample,FS914_Anemone_DNA,SE_2020,(*),(MER-FS),(assembled)	1	
3300034521,assembled,Ga0451655_021363_1958_3523	Ga0451655_021363_1958_3523	hypothetical,protein	3300034521	Fracking,water,microbial,communities,from,deep,shales,in,Oklahoma,,United,States,-,M2-7-2,(*),(MER-FS),(assembled)	1	
3300003536,assembled,Ga0494757_008174_285_1973	Ga0494757_008174_285_1973	hypothetical,protein	3300003536	Petroleum,reservoir,microbial,communities,from,Reconcavo,Basin,,Brazil,,analyzing,oil,degradation,-,Bahia-well,BA-2,Water,(*),(MER-FS),(assembled)	1	
3300048048,assembled,Ga0568866_0051937_4297_5721	Ga0568866_0051937_4297_5721	hypothetical,protein	3300048048	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,N.F.S.T-18,(version,2),(*),(MER-FS),(assembled)	1	
3300033004,assembled,JGI20171J14444_10034195	JGI20171J14444_10034195	hypothetical,protein	3300033004	Soil,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_Sample_4.4,(*),(MER-FS),(assembled)	1	
3300012889,assembled,Ga0500022_000206_80726_82402	Ga0500022_000206_80726_82402	hypothetical,protein	3300012889	Microbial,communities,from,bioreactor,(seeded,with,sewage,sludge),at,Lawrence,Berkeley,National,Lab,,California,,USA,-,Biofuel,Metagenome,9,(Illumina,Assembly),(*),(MER-FS),(assembled)	1	
3300019375,assembled,Ga0394089_00854_3534_5246	Ga0394089_00854_3534_5246	hypothetical,protein	3300019375	Goat,fecal,pellet,enrichment,culture,fungal,communities,from,Isla,Vista,,California,,USA,-,Alfalfa,,Gen0,,Rep,1,,Penicillin,and,Streptomycin,(*),(MER-FS),(assembled)	1	
3300002966,assembled,Ga0302249_10163873	Ga0302249_10163873	hypothetical,protein	3300002966	Hot,spring,thermophilic,microbial,communities,from,Obsidian,Pool,,Yellowstone,National,Park,,USA,-,OP-RAMG-01,(*),(MER-FS),(assembled)	1	
3300028561,assembled,Ga0427919_0000061_236621_238306	Ga0427919_0000061_236621_238306	hypothetical,protein	3300028561	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant16,(*),(MER-FS),(assembled)	1	
3300022666,assembled,Ga0302247_10085553	Ga0302247_10085553	hypothetical,protein	3300022666	Biofilm,microbial,community,in,ceramics-packed,bioreactor,in,Urbana,,Illinois,,USA,-,CM1,(*),(MER-FS),(assembled)	1	
3300037209,assembled,Ga0247276_000233_3771_5447	Ga0247276_000233_3771_5447	hypothetical,protein	3300037209	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,711,E-1-M,(*),(MER-FS),(assembled)	1	
3300033162,assembled,Ga0378408_0010726_1571_3256	Ga0378408_0010726_1571_3256	hypothetical,protein	3300033162	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_15_08-R3,(*),(MER-FS),(assembled)	1	
3300052313,assembled,Ga0436661_0000912_2542_4218	Ga0436661_0000912_2542_4218	hypothetical,protein	3300052313	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,10.M.7_10.1,(*),(MER-FS),(assembled)	1	
3300022666,assembled,Ga0326334_10012032	Ga0326334_10012032	hypothetical,protein	3300022666	Biofilm,microbial,community,in,ceramics-packed,bioreactor,in,Urbana,,Illinois,,USA,-,CM1,(*),(MER-FS),(assembled)	1	
3300048040,assembled,Ga0498913_0022941_2_1474	Ga0498913_0022941_2_1474	hypothetical,protein	3300048040	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,EG-13_pre-inc,(version,2),(*),(MER-FS),(assembled)	1	
3300036885,assembled,Ga0528667_007294_2825_4486	Ga0528667_007294_2825_4486	hypothetical,protein	3300036885	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,713,E-3-D,(*),(MER-FS),(assembled)	1	
3300026149,assembled,Ga0187901_100040185	Ga0187901_100040185	hypothetical,protein	3300026149	Activated,sludge,microbial,communities,from,full,scale,anaerobic,digester,from,Wastewater,Treatment,Plant,in,Schifflange,,Luxembourg,-,Seeding,Sludge,(*),(MER-FS),(assembled)	1	
3300057055,assembled,Ga0180301_1000168418	Ga0180301_1000168418	hypothetical,protein	3300057055	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F1P_80_82,(*),(MER-FS),(assembled)	1	
3300002167,assembled,Ga0395635_0014357_1_1425	Ga0395635_0014357_1_1425	hypothetical,protein	3300002167	Biogas,fermentation,microbial,communities,from,Germany,-,Plant,4,DNA2,(*),(MER-FS),(assembled)	1	
