taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Public Release Date	NCBI Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Award DOI	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	GenBank Anomalous Assembly	Genbank Anomalous Reason	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Relevance	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	Genome MetaBAT Bin Count  * assembled	Genome EukCC Bin Count  * assembled	CRISPR Count  * assembled	GC Count  * assembled	GC  * assembled	Coding Base Count  * assembled	Coding Base Count %  * assembled	CDS Count  * assembled	CDS %  * assembled	RNA Count  * assembled	RNA % * assembled	rRNA Count  * assembled	5S rRNA Count  * assembled	16S rRNA Count  * assembled	18S rRNA Count  * assembled	23S rRNA Count  * assembled	28S rRNA Count  * assembled	tRNA Count  * assembled	Other RNA Count  * assembled	Unchar Count	Unchar %	w/ Func Pred Count  * assembled	w/ Func Pred %  * assembled	w/o function prediction * assembled	w/o function prediction % * assembled	Paralogs Count	Paralogs %	COG Count  * assembled	COG %  * assembled	KOG Count	KOG %	Pfam Count  * assembled	Pfam %  * assembled	TIGRfam Count  * assembled	TIGRfam %  * assembled	Enzyme Count  * assembled	Enzyme %  * assembled	KEGG Count  * assembled	KEGG %  * assembled	Not KEGG Count  * assembled	Not KEGG %  * assembled	KO Count  * assembled	KO %  * assembled	Not KO Count  * assembled	Not KO %  * assembled	MetaCyc Count  * assembled	MetaCyc %  * assembled	Not MetaCyc Count  * assembled	Not MetaCyc %  * assembled	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Horizontally Transferred Count	Horizontally Transferred %	Paralog Group Count	COG Cluster Count  * assembled	KOG Cluster Count	Pfam Cluster Count  * assembled	TIGRfam Cluster Count  * assembled	SMC Biosynthetic Gene Cluster Count * assembled	Predicted Viruses	Predicted Plasmids	Estimated Number of Genomes * assembled	Estimated Average Genome Size * assembled	Estimated number of genomes - Marker genes average * assembled	Estimated number of genomes - Marker genes median * assembled	Estimated number of genomes - Marker genes mode * assembled	Standard deviation of marker gene counts * assembled	CheckM2 Completeness	CheckM2 Contamination	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	ITS Proposal Name	SRA ID	SRA Run	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads  * assembled	Number of Mapped Reads  * assembled	% Assembled Reads  * assembled	Total Filtered Bases  * assembled	Total Mapped Bases  * assembled	Average Coverage of Assembled Sequences  * assembled
2681813007	Archaea	Permanent Draft	Genome sequencing of Methanogenium cariaci JCM 10550	Methanogenium cariaci JCM 10550	University of Tokyo	2681813007	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium	Methanogenium cariaci	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium	Methanogenium cariaci			IMG Annotation Pipeline v.4.11.4	90173	Ga0128318	Genome Analysis (Isolate)	Gp0093082	Gs0110745	2016-06-30	Newbler v. 2.8			No	No	Yes	1293041	2016-06-30	JCM 10550	Primary											No			No		GCA_001315945.1	PRJDB788	SAMD00000408	BBBG00000000		Ion Torrent PGM		Complete	Whole Genome Sequencing									Isolate	Yes											Yes																																								2683278	4301	48			1	1396936	52.06	2226479	82.98	4247	98.74	54	1.26	6	3	1		2		44	4			2439	56.71	1808	42.04	243	5.65	797	18.53	158	3.67	2340	54.41	545	12.67	311	7.23	342	7.95	3905	90.79	625	14.53	3622	84.21	280	6.51	3967	92.23	105	2.44	836	19.44	543	12.62		651	148	1312	436		1								59.56	2.36	0														
2540341077	Archaea	Finished	Methanosarcina mazei Tuc01	Methanosarcina mazei Tuc01	Rede Paraense de Genomica e Proteomica	2540341077	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	582	clique		19753	Ga0016616	Genome Analysis (Isolate)	Gp0033755	Gs0017692	2013-09-19	Velvet v. 1.0.3			Yes	No	Yes	1236903	2013-09-19	Tuc01	Primary							Silva, A.				Yes		23704185	No		GCA_000341715.1	PRJNA176295		CP004144	600x	SOLiD	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lentic	Freshwater	Sediment				Isolate	Yes			Gram-	Methanogen				Environmental			Unknown								Sediment sample from the Tucurui hydropower station reservoir	Brazil																															3427949	3301	1			4	1456126	42.48	2672444	77.96	3252	98.52	49	1.48	9	3	3		3		40	0			2107	63.83	1145	34.69	535	16.21	1780	53.92	455	13.78	2150	65.13	817	24.75	757	22.93	805	24.39	2447	74.13	1438	43.56	1814	54.95	668	20.24	2584	78.28	92	2.79	731	22.14	2	.06	226	1204	354	1485	655										96.53	.53	0														
2861686208	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanothermobacter thermautotrophicus DSM 3267	DOE Joint Genome Institute  (JGI)	2861686208	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter	Methanothermobacter thermautotrophicus	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermobacteraceae	Methanothermobacter	Methanothermobacter wolfei	10873	clique	IMG Annotation Pipeline v.5.0.12	229176	Ga0415275	Genome Analysis (Isolate)	Gp0456267	Gs0131304	2020-03-19	spades v. 3.13.0			Yes	No	Yes	145262	2020-03-28	DSM 3267	Primary				markus.goeker@dsmz.de; hans-peter.klenk@ncl.ac.uk	Markus Goker; Hans-Peter Klenk	markus.goeker@dsmz.de	Markus Goker	10.46936/10.25585/60001087	CSP	2017	No						PRJNA632317	SAMN14908460			Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Engineered	Biotransformation	Unclassified	Unclassified	Unclassified				Isolate	Yes			Gram+								Yes						Germany	Host	Biogas plant, West Germany	Germany																															1698675	1915	5			8	826033	48.65	1523481	89.73	1871	97.7	43	2.25	3	1	1		1		38	2	1	.05	1396	72.9	475	24.8	263	13.73	1547	80.78			1496	78.12	622	32.48	608	31.75	647	33.79	1224	63.92	1077	56.24	794	41.46	555	28.98	1316	68.72	36	1.88	383	20	42	2.19		1158		1239	552		1								99.27	.04	0	1248297	1248641	502982	"The One Thousand Microbial Genomes Phase 4 Project (KMG-4) -- sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	SRX8733232		Unrestricted							
2645727909	Archaea	Finished	Methanobacterium formicium DSM1535	Methanobacterium formicicum DSM 1535	Center for Biotechnology (CeBiTec), Bielefeld Univeristy	2645727909	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum	12	clique		76111	Ga0098277	Genome Analysis (Isolate)	Gp0122601	Gs0117340	2016-01-05				Yes	No	Yes	2162	2016-01-05	DSM 1535	Primary											No			Yes	contaminated	GCA_000953115.1	PRJEB7090	SAMEA2724982	LN515531, na			Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Sewage	Unclassified	Free living			Isolate	Yes			Gram-			Anaerobe				Mesophile	Yes							Sewage, Sludge, Wastewater	anaerobic sewage sludge digester	USA												37 C																			2478074	2459	1			2	1021723	41.23	2084049	84.1	2404	97.76	55	2.24	7	3	2		2		46	2			1763	71.7	641	26.07	555	22.57	1604	65.23	425	17.28	1945	79.1	721	29.32	713	29	725	29.48	1679	68.28	1308	53.19	1096	44.57	633	25.74	1771	72.02	36	1.46	592	24.07	56	2.28		1127	342	1377	629										99.89	.08	0														
8096005393	Archaea		Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Methanobrevibacter sp. RUG12086		8096005393	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured Methanobrevibacter sp.	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	335992	Ga0640185	Metagenome-Assembled Genome	Gp0580116	Gs0154273	2024-03-22				No	No	Yes	253161	2024-03-22	RUG12086	Primary											No			No		GCA_902775675.1			CACYND000000000															No												Metagenomic																																							2229304	2416	225			1	734332	32.95	1979793	88.82	2372	98.18	43	1.78	2	1	0	0	1	0	39	2	1	.04	1762	72.93	610	25.25	464	19.21	1755	72.64			1664	68.87	648	26.82	608	25.17	635	26.28	1737	71.9	1059	43.83			547	22.64	1825	75.54	86	3.56	589	24.38	100	4.14		1192		1279	533												0														
2913397459	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanobacterium petrolearium DSM 22353	DOE Joint Genome Institute  (JGI)	2913397459	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium petrolearium	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium petrolearium	12555	clique	IMG Annotation Pipeline v.5.0.20	246506	Ga0451172	Genome Analysis (Isolate)	Gp0502673	Gs0131304	2021-01-23	spades v. 3.14.1	released based on JGI ITS		Yes		Yes	710190	2021-02-03	DSM 22353	Primary				hans-peter.klenk@ncl.ac.uk; markus.goeker@dsmz.de	Hans-Peter Klenk; Markus Goker	markus.goeker@dsmz.de	Markus Goker	10.46936/10.25585/60001087	CSP	2017	No			No		GCA_017873625.1	PRJNA710558	SAMN18250255	JAGGKL000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified				Isolate	Yes			Gram-			Anaerobe				Mesophile	Yes						Japan, Kagoshima	Sludge, Wastewater	oil sludge	Japan	31.59			130.56								35 C																			2468550	2455	26			1	932301	37.77	2090968	84.7	2406	98	47	1.91	3	1	1		1		42	2	2	.08	1919	78.17	487	19.84	554	22.57	1959	79.8			1915	78	727	29.61	709	28.88	725	29.53	1681	68.47	1246	50.75	1160	47.25	632	25.74	1774	72.26	47	1.91	597	24.32	75	3.05		1296		1374	582										99.9	.89	0	1269617	1269921	502982	"The One Thousand Microbial Genomes Phase 4 Project (KMG-4) -- sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	SRX20649729		Unrestricted							
2917935641	Archaea	Permanent Draft	Genome Encyclopedia of Bacteria and Archaea VI: Functional Genomics of Type Strains	Methanomicrobium sp. W14	DOE Joint Genome Institute  (JGI)	2917935641	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium	Methanomicrobium sp. W14	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium	Methanomicrobium sp017875315	25282	singleton	IMG Annotation Pipeline v.5.0.22	247961	Ga0466838	Genome Analysis (Isolate)	Gp0534171	Gs0150753	2021-02-07	spades v. 3.14.1	released based on JGI ITS		Yes		Yes	2817839	2021-02-20	W14	Primary				phugenholtz@gmail.com; whitman@uga.edu; raznar@cect.org; garrity@msu.edu; hans-peter.klenk@ncl.ac.uk; arahal@uv.es; markus.goeker@dsmz.de; Michael.Pester@dsmz.de	Phil Hugenholtz; William Whitman; Rosa Aznar; George Garrity; Hans-Peter Klenk; David Ruiz Arahal; Markus Goker; Michael Pester	whitman@uga.edu	William Whitman	10.46936/10.25585/60001193	CSP	2019	No			No		GCA_017875315.1	PRJNA709806	SAMN18259159	JAGGMM000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Coastal	Marine	Unclassified				Isolate	Yes																			Isolated from mud flat below the tall spartina zone, Grorgia, UGAMI																																2541249	2584	6			5	1091950	42.97	2210486	86.98	2529	97.87	55	2.13	4	2	1		1		49	2			1971	76.28	558	21.59	575	22.25	1987	76.9			1922	74.38	729	28.21	636	24.61	688	26.63	1841	71.25	1256	48.61	1273	49.26	552	21.36	1977	76.51	98	3.79	678	26.24	175	6.77		1247		1350	580										99.2	.33	0	1284579	1284584	504264	Genome Encyclopedia of Bacteria and Archaea VI: Functional Genomics of Type Strains			Unrestricted							
8082917680	Archaea	Draft	Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Methanobrevibacter sp. RUG14110	The Roslin Institute	8082917680	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured Methanobrevibacter sp.	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	330620	Ga0640222	Metagenome-Assembled Genome	Gp0304325	Gs0154273	2024-02-15				No	No	Yes	253161	2024-02-15	RUG14110	Primary											No			No		GCA_902795935.1			CADBMS000000000															No												Metagenomic																																							1513444	1646	263			0	413108	27.3	1287929	85.1	1614	98.06	31	1.88	2	2	0	0	0	0	26	3	1	.06	1253	76.12	361	21.93	171	10.39	1250	75.94			1172	71.2	472	28.68	470	28.55	499	30.32	1115	67.74	826	50.18			422	25.64	1192	72.42	28	1.7	344	20.9	74	4.5		958		1042	423												0														
8096038738	Archaea		Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Methanobrevibacter sp. RUG14054		8096038738	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured Methanobrevibacter sp.	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	336008	Ga0640221	Metagenome-Assembled Genome	Gp0580188	Gs0154273	2024-03-22				No	No	Yes	253161	2024-03-22	RUG14054	Primary											No			No		GCA_902795335.1			CADBKK000000000															No												Metagenomic																																							1983657	2018	108			1	637004	32.12	1623990	81.88	1978	98.02	39	1.93	1	0	1	0	0	0	36	2	1	.05	1550	76.81	428	21.21	356	17.64	1560	77.3			1458	72.25	572	28.34	586	29.04	615	30.48	1363	67.54	1001	49.6			533	26.41	1445	71.61	49	2.43	408	20.22	17	.84		1119		1177	506												0														
2630968343	Archaea	Finished	Methanobacterium formicicum BRM9	Methanobacterium formicicum BRM9	Pastoral Greenhouse Gas Research Consortium (PGgRc)	2630968343	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum	12	clique		70251	Ga0069308	Genome Analysis (Isolate)	Gp0007264	Gs0017643	2015-09-21	Newbler v. 2.2.00.20			Yes	No	Yes	2162	2015-09-21	BRM9	Primary		Ioanna.Pagani@thermofisher.com	Ioanna Pagani								Yes		25780506	No		GCA_000762265.1	PRJNA49593	SAMN03085433	CP006933	97x	Sanger, 454 GS FLX Titanium	Level 6: Finished	Complete	Whole Genome Sequencing	Host-associated	Mammals	Stomach	Digestive system	Rumen	Free living			Isolate	Yes	None	Lithotroph	Gram-	Methanogen				Bioenergy, Biotechnological, Comparative analysis		Mesophile	Unknown						AgResearch Limited, Grasslands Research Centre, Tennent Drive, New Zealand	Gastrointestinal tract, Host	rumen of a New Zealand Friesan cow grazing a ryegrass/clover pasture		-40.380901			175.614753													Bos taurus		Gastrointestinal tract	Rumen											2449987	2452	1			3	1012813	41.34	2057867	84	2397	97.76	55	2.24	7	3	2		2		45	3			1765	71.98	632	25.77	334	13.62	1595	65.05	418	17.05	1941	79.16	728	29.69	715	29.16	722	29.45	1675	68.31	1307	53.3	1090	44.45	634	25.86	1763	71.9	40	1.63	583	23.78	126	5.14		1122	340	1373	631		1								99.95	.32	0														
8075063904	Archaea	Finished	Methanothermobacter sp. THM-1 genome sequencing	Methanothermobacter sp. THM-1	Hanyang University	8075063904	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter	Methanothermobacter sp. THM-1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermobacteraceae	Methanothermobacter	Methanothermobacter wolfei	10873	clique		325285	Ga0439678	Genome Analysis (Isolate)	Gp0493135	Gs0147425	2023-12-11	FALCON v. April-2018			Yes	No	Yes	2606911	2023-12-11	THM-1	Primary											No			No		GCA_009914355.1	PRJNA562797	SAMN12650760	CP044013		PacBio RS II	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Bioreactor	Sludge	Anaerobic	Unclassified				Isolate	Yes								Industrial									South Korea: Seoul		Anaerobic digestion reactor	South Korea																															1724502	1929	1			3	837874	48.59	1557219	90.3	1878	97.36	50	2.59	9	5	2	0	2	0	39	2	1	.05	1512	78.38	366	18.97	253	13.12	1552	80.46			1510	78.28	629	32.61	611	31.67	645	33.44	1233	63.92	1080	55.99			558	28.93	1320	68.43	36	1.87	381	19.75	5	.26		1160		1240	557										99.65	.03	0					SRX7248492									
2728369544	Archaea	Permanent Draft	Anaerobic digester sludge microbial communities from Brisbane, Australia	Methanomicrobiales archaeon Methan_06	University of Queensland,  The University of Queensland	2728369544	Euryarchaeota	Methanomicrobia	Methanomicrobiales	unclassified	unclassified	Methanomicrobiales archaeon Methan_06	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum hungatei			IMG Annotation Pipeline v.4.15.1	126016	Ga0154272	Metagenome-Assembled Genome	Gp0156646	Gs0121606	2017-04-28	CLC NGS Cell v. 6			No	No	Yes	1674803	2017-04-28	Methan_06	Primary											No			Yes	contaminated	GCA_001602695.1			LUYJ00000000															No												Metagenomic																																							1616909	1889	427			1	775409	47.98	1486048	91.95	1861	98.52	28	1.48	2	1			1		21	5			1272	67.34	589	31.18	192	10.16	836	44.26	205	10.85	1322	69.98	454	24.03	350	18.53	394	20.86	1467	77.66	675	35.73	1186	62.78	315	16.68	1546	81.84	62	3.28	410	21.7	392	20.75		670	180	1067	404		4								54.2	3.53	0														
2994998811	Archaea	Permanent Draft	Methanospirillum Genome sequencing	Methanospirillum stamsii Pt1	Aalborg University	2994998811	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum stamsii	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum stamsii	27549	singleton	IMG Annotation Pipeline v.5.1.13	290700	Ga0336307	Genome Analysis (Isolate)	Gp0359216	Gs0136546	2023-01-04	CLC NGS Cell v. 9.5.5			Yes	No	Yes	1277351	2023-01-04	Pt1	Primary											No			No		GCA_003173335.1	PRJNA472466	SAMN09236931	QGMZ00000000		Illumina MiSeq		Complete	Whole Genome Sequencing	Environmental	Terrestrial	Unclassified	Soil	Unclassified				Isolate	Yes								Model Organism			Yes						Netherlands: Wageningen		soil	Netherlands	51.59			5.4																											3740742	3748	89			2	1582399	42	3343896	89.39	3689	98.43	59	1.57	7	5	1	0	1	0	49	3	0	0	2692	71.82	997	26.6	981	26.17	2695	71.91			2679	71.48	858	22.89	800	21.34	825	22.01	2864	76.41	1563	41.7			686	18.3	3003	80.12	115	3.07	941	25.11	365	9.74		1360		1517	602										99.98	1.45	0														
2547132054	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS146A	Washington University in St. Louis	2547132054	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii	6539	clique		23638	Ga0019552	Genome Analysis (Isolate)	Gp0009373	Gs0019310	2013-11-27	AMOS minimus2			Yes	No	Yes	911118	2013-11-27	TS146A	Primary		Ioanna.Pagani@thermofisher.com	Ioanna Pagani	jgordon@wustl.edu	Human Gut Community Users	jgordon@wustl.edu	Human Gut Community Users				Yes		21317366	No		GCA_000189835	PRJNA59643	SAMN02436679	AELM00000000	543x Illumina, 10x 454	454 GS FLX Titanium, Illumina GAIIx	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Host-associated	Mammals: Human	Large intestine	Digestive system	Fecal	Free living	Chains, Pairs	Rod-shaped	Isolate	Yes	None	Lithotroph	Gram+	Methanogen	Nonmotile	Anaerobe	Symbiotic	Human Gut Microbiome Initiative (HGMI), Medical		Mesophile	No							Host, Human intestinal microflora, Soil	fecal sample from healthy dizygotic female twin born in Missouri (DZ twin 2)	USA																	Homo sapiens		Gastrointestinal tract												1791997	1899	66			1	559988	31.25	1614003	90.07	1855	97.68	44	2.32	6	1	2		3		34	4			1370	72.14	485	25.54	178	9.37	1094	57.61	324	17.06	1424	74.99	589	31.02	560	29.49	590	31.07	1265	66.61	962	50.66	893	47.02	502	26.43	1353	71.25	73	3.84	409	21.54	6	.32	70	928	283	1192	563		1								98.39	.03	0														
2926421783	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Methanosalsum natronophilum AME2	DOE Joint Genome Institute  (JGI)	2926421783	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum	Methanosalsum natronophilum	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosalsum	Methanosalsum natronophilum	25611	singleton	IMG Annotation Pipeline v.5.0.23	250398	Ga0466811	Genome Analysis (Isolate)	Gp0533405	Gs0110196	2021-03-01	spades v. 3.14.1	released based on JGI ITS		Yes		Yes	768733	2021-03-10	AME2	Primary				peter.vandamme@UGent.be; nckyrpides@lbl.gov; bbeck@atcc.org; tglilburn@gmail.com; jaeisen@ucdavis.edu; whitman@uga.edu; hans-peter.klenk@ncl.ac.uk; phugenholtz@gmail.com; sbaron@bridgewater.edu; garrity@msu.edu; soroc@inmi.ru; twoyke@lbl.gov	Peter Vandamme; Nikos Kyrpides; Brian Beck; Tim Lilburn; Jonathan Eisen; William Whitman; Hans-Peter Klenk; Phil Hugenholtz; Stephen Baron; George Garrity; Dimitry Sorokin; Tanja Woyke	whitman@uga.edu; soroc@inmi.ru	William Whitman; Dimitry Sorokin	10.46936/10.25585/60001401	CSP	2014	No			No		GCA_024808815.1	PRJNA708623	SAMN18243005	JANUCS000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lake	Non-marine Saline and Alkaline	Unclassified				Isolate	Yes											Yes								soda lake																																2030718	2074	46			4	697315	34.34	1754556	86.4	2016	97.2	52	2.51	8	3	3		2		42	2	6	.29	1622	78.21	394	19	385	18.56	1634	78.78			1586	76.47	709	34.19	622	29.99	664	32.02	1352	65.19	1118	53.91	898	43.3	554	26.71	1462	70.49	28	1.35	389	18.76	55	2.65		1196		1290	598		2								99.72	.3	0	1279566	1279574	1312	Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains			Unrestricted							
2860337210	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis D1	DOE Joint Genome Institute  (JGI)	2860337210	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	Archaea	Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	3795	clique	IMG Annotation Pipeline v.5.0.12	228664	Ga0416751	Genome Analysis (Isolate)	Gp0457701	Gs0129091	2020-03-19	spades v. 3.13.0			Yes	No	Yes	39152	2020-03-28	D1	Primary				rossello-mora@uib.es; whitman@uga.edu; mrazek@uga.edu	Ramon Rossell? Mora; William Whitman; Jan Mrazek	whitman@uga.edu	William Whitman	10.46936/10.25585/60001079	CSP	2017	No			No		GCA_014207315.1	PRJNA632159	SAMN14908267	JACHED000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing									Isolate	Yes															.05 to .1		USA: Georgia, Sapelo Island		Sapelo Island, Georgia. Big Hole	USA	31.39905263			-81.27958189																											1773622	1942	14				582510	32.85	1587380	89.53	1898	97.73	43	2.21	4	1	1		2		37	2	1	.05	1436	73.94	462	23.79	373	19.21	1591	81.93			1526	78.58	630	32.44	625	32.18	678	34.91	1220	62.82	1146	59.01	752	38.72	568	29.25	1330	68.49	64	3.3	405	20.85	20	1.03		1211		1270	563										99.9	.28	0	1257720	1257744	502937	Core and pangenomes of soil and plant-associated prokaryotes	SRX8893892		Unrestricted							
8082926362	Archaea		Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Methanobrevibacter sp. RUG14427		8082926362	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured Methanobrevibacter sp.	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	330624	Ga0640229	Metagenome-Assembled Genome	Gp0580207	Gs0154273	2024-02-15				No	No	Yes	253161	2024-02-15	RUG14427	Primary											No			No		GCA_902799005.1			CADBYU000000000															No												Metagenomic																																							3579948	3361	302			1	1112652	31.08	3146657	87.9	3317	98.69	39	1.16	2	2	0	0	0	0	34	3	5	.15	2209	65.72	1108	32.97	1172	34.87	2185	65.01			2114	62.9	755	22.46	700	20.83	678	20.17	2639	78.52	1180	35.11			607	18.06	2710	80.63	144	4.28	763	22.7	75	2.23		1249		1284	512												0														
